20240729-01:36:20 Train Epoch: 70/80 ...
20240729-01:39:13 training: 16384 / 105000
20240729-01:39:13 training: 16896 / 105000
20240729-01:39:13 training: 17408 / 105000
20240729-01:39:13 training: 17920 / 105000
20240729-01:39:13 training: 18432 / 105000
20240729-01:39:13 training: 18944 / 105000
20240729-01:39:14 training: 19456 / 105000
20240729-01:39:14 training: 19968 / 105000
20240729-01:39:14 training: 20480 / 105000
20240729-01:39:14 training: 20992 / 105000
20240729-01:39:14 training: 21504 / 105000
20240729-01:39:15 training: 22016 / 105000
20240729-01:39:15 training: 22528 / 105000
20240729-01:39:15 training: 23040 / 105000
20240729-01:39:15 training: 23552 / 105000
20240729-01:39:15 training: 24064 / 105000
20240729-01:39:15 training: 24576 / 105000
20240729-01:39:16 training: 25088 / 105000
20240729-01:39:16 training: 25600 / 105000
20240729-01:39:16 training: 26112 / 105000
20240729-01:39:16 training: 26624 / 105000
20240729-01:39:16 training: 27136 / 105000
20240729-01:39:17 training: 27648 / 105000
20240729-01:39:17 training: 28160 / 105000
20240729-01:39:17 training: 28672 / 105000
20240729-01:39:17 training: 29184 / 105000
20240729-01:39:17 training: 29696 / 105000
20240729-01:39:17 training: 30208 / 105000
20240729-01:39:18 training: 30720 / 105000
20240729-01:39:18 training: 31232 / 105000
20240729-01:39:18 training: 31744 / 105000
20240729-01:39:18 training: 32256 / 105000
20240729-01:39:18 training: 32768 / 105000
20240729-01:39:19 training: 33280 / 105000
20240729-01:39:19 training: 33792 / 105000
20240729-01:39:19 training: 34304 / 105000
20240729-01:39:19 training: 34816 / 105000
20240729-01:39:19 training: 35328 / 105000
20240729-01:39:19 training: 35840 / 105000
20240729-01:39:20 training: 36352 / 105000
20240729-01:39:20 training: 36864 / 105000
20240729-01:39:20 training: 37376 / 105000
20240729-01:39:20 training: 37888 / 105000
20240729-01:39:20 training: 38400 / 105000
20240729-01:39:21 training: 38912 / 105000
20240729-01:39:21 training: 39424 / 105000
20240729-01:39:21 training: 39936 / 105000
20240729-01:39:21 training: 40448 / 105000
20240729-01:39:21 training: 40960 / 105000
20240729-01:39:21 training: 41472 / 105000
20240729-01:39:22 training: 41984 / 105000
20240729-01:39:22 training: 42496 / 105000
20240729-01:39:22 training: 43008 / 105000
20240729-01:39:22 training: 43520 / 105000
20240729-01:39:22 training: 44032 / 105000
20240729-01:39:23 training: 44544 / 105000
20240729-01:39:23 training: 45056 / 105000
20240729-01:39:23 training: 45568 / 105000
20240729-01:39:23 training: 46080 / 105000
20240729-01:39:23 training: 46592 / 105000
20240729-01:39:23 training: 47104 / 105000
20240729-01:39:24 training: 47616 / 105000
20240729-01:39:24 training: 48128 / 105000
20240729-01:39:24 training: 48640 / 105000
20240729-01:39:24 training: 49152 / 105000
20240729-01:39:24 training: 49664 / 105000
20240729-01:39:25 training: 50176 / 105000
20240729-01:39:25 training: 50688 / 105000
20240729-01:39:25 training: 51200 / 105000
20240729-01:39:25 training: 51712 / 105000
20240729-01:39:25 training: 52224 / 105000
20240729-01:39:25 training: 52736 / 105000
20240729-01:39:26 training: 53248 / 105000
20240729-01:39:26 training: 53760 / 105000
20240729-01:39:26 training: 54272 / 105000
20240729-01:39:26 training: 54784 / 105000
20240729-01:39:26 training: 55296 / 105000
20240729-01:39:27 training: 55808 / 105000
20240729-01:39:27 training: 56320 / 105000
20240729-01:39:27 training: 56832 / 105000
20240729-01:39:27 training: 57344 / 105000
20240729-01:39:27 training: 57856 / 105000
20240729-01:39:27 training: 58368 / 105000
20240729-01:39:28 training: 58880 / 105000
20240729-01:39:28 training: 59392 / 105000
20240729-01:39:28 training: 59904 / 105000
20240729-01:39:28 training: 60416 / 105000
20240729-01:39:28 training: 60928 / 105000
20240729-01:39:29 training: 61440 / 105000
20240729-01:39:29 training: 61952 / 105000
20240729-01:39:29 training: 62464 / 105000
20240729-01:39:29 training: 62976 / 105000
20240729-01:39:29 training: 63488 / 105000
20240729-01:39:30 training: 64000 / 105000
20240729-01:39:30 training: 64512 / 105000
20240729-01:39:30 training: 65024 / 105000
20240729-01:39:30 training: 65536 / 105000
20240729-01:39:30 training: 66048 / 105000
20240729-01:39:30 training: 66560 / 105000
20240729-01:39:31 training: 67072 / 105000
20240729-01:39:31 training: 67584 / 105000
20240729-01:39:31 training: 68096 / 105000
20240729-01:39:31 training: 68608 / 105000
20240729-01:39:31 training: 69120 / 105000
20240729-01:39:31 training: 69632 / 105000
20240729-01:39:32 training: 70144 / 105000
20240729-01:39:32 training: 70656 / 105000
20240729-01:39:32 training: 71168 / 105000
20240729-01:39:32 training: 71680 / 105000
20240729-01:39:32 training: 72192 / 105000
20240729-01:39:33 training: 72704 / 105000
20240729-01:39:33 training: 73216 / 105000
20240729-01:39:33 training: 73728 / 105000
20240729-01:39:33 training: 74240 / 105000
20240729-01:39:33 training: 74752 / 105000
20240729-01:39:34 training: 75264 / 105000
20240729-01:39:34 training: 75776 / 105000
20240729-01:39:34 training: 76288 / 105000
20240729-01:39:34 training: 76800 / 105000
20240729-01:39:34 training: 77312 / 105000
20240729-01:39:34 training: 77824 / 105000
20240729-01:39:35 training: 78336 / 105000
20240729-01:39:35 training: 78848 / 105000
20240729-01:39:35 training: 79360 / 105000
20240729-01:39:35 training: 79872 / 105000
20240729-01:39:35 training: 80384 / 105000
20240729-01:39:36 training: 80896 / 105000
20240729-01:39:36 training: 81408 / 105000
20240729-01:39:36 training: 81920 / 105000
20240729-01:39:36 training: 82432 / 105000
20240729-01:39:36 training: 82944 / 105000
20240729-01:39:36 training: 83456 / 105000
20240729-01:39:37 training: 83968 / 105000
20240729-01:39:37 training: 84480 / 105000
20240729-01:39:37 training: 84992 / 105000
20240729-01:39:37 training: 85504 / 105000
20240729-01:39:37 training: 86016 / 105000
20240729-01:39:38 training: 86528 / 105000
20240729-01:39:38 training: 87040 / 105000
20240729-01:39:38 training: 87552 / 105000
20240729-01:39:38 training: 88064 / 105000
20240729-01:39:38 training: 88576 / 105000
20240729-01:39:39 training: 89088 / 105000
20240729-01:39:39 training: 89600 / 105000
20240729-01:39:39 training: 90112 / 105000
20240729-01:39:39 training: 90624 / 105000
20240729-01:39:39 training: 91136 / 105000
20240729-01:39:39 training: 91648 / 105000
20240729-01:39:40 training: 92160 / 105000
20240729-01:39:40 training: 92672 / 105000
20240729-01:39:40 training: 93184 / 105000
20240729-01:39:40 training: 93696 / 105000
20240729-01:39:40 training: 94208 / 105000
20240729-01:39:41 training: 94720 / 105000
20240729-01:39:41 training: 95232 / 105000
20240729-01:39:41 training: 95744 / 105000
20240729-01:39:41 training: 96256 / 105000
20240729-01:39:41 training: 96768 / 105000
20240729-01:39:41 training: 97280 / 105000
20240729-01:39:42 training: 97792 / 105000
20240729-01:39:42 training: 98304 / 105000
20240729-01:39:42 training: 98816 / 105000
20240729-01:39:42 training: 99328 / 105000
20240729-01:39:42 training: 99840 / 105000
20240729-01:39:43 training: 100352 / 105000
20240729-01:39:43 training: 100864 / 105000
20240729-01:39:43 training: 101376 / 105000
20240729-01:39:43 training: 101888 / 105000
20240729-01:39:43 training: 102400 / 105000
20240729-01:39:43 training: 102912 / 105000
20240729-01:39:44 training: 103424 / 105000
20240729-01:39:44 training: 103936 / 105000
20240729-01:39:44 training: 104448 / 105000
20240729-01:39:44 training: 104960 / 105000
20240729-01:39:44 training: 105000 / 105000
20240729-01:39:44     total_loss: 8.4965 time: 0m 38s
20240729-01:39:44 Saving checkpoint: 73
20240729-01:39:44 Train Epoch: 74/80 ...
20240729-01:39:45 training: 512 / 105000
20240729-01:39:46 training: 1024 / 105000
20240729-01:39:46 training: 1536 / 105000
20240729-01:39:46 training: 2048 / 105000
20240729-01:39:46 training: 2560 / 105000
20240729-01:39:46 training: 3072 / 105000
20240729-01:39:46 training: 3584 / 105000
20240729-01:39:47 training: 4096 / 105000
20240729-01:39:47 training: 4608 / 105000
20240729-01:39:47 training: 5120 / 105000
20240729-01:39:47 training: 5632 / 105000
20240729-01:39:47 training: 6144 / 105000
20240729-01:39:48 training: 6656 / 105000
20240729-01:39:48 training: 7168 / 105000
20240729-01:39:48 training: 7680 / 105000
20240729-01:39:48 training: 8192 / 105000
20240729-01:39:48 training: 8704 / 105000
20240729-01:39:48 training: 9216 / 105000
20240729-01:39:49 training: 9728 / 105000
20240729-01:39:49 training: 10240 / 105000
20240729-01:39:49 training: 10752 / 105000
20240729-01:39:49 training: 11264 / 105000
20240729-01:39:49 training: 11776 / 105000
20240729-01:39:50 training: 12288 / 105000
20240729-01:39:50 training: 12800 / 105000
20240729-01:39:50 training: 13312 / 105000
20240729-01:39:50 training: 13824 / 105000
20240729-01:39:50 training: 14336 / 105000
20240729-01:39:50 training: 14848 / 105000
20240729-01:39:51 training: 15360 / 105000
20240729-01:39:51 training: 15872 / 105000
20240729-01:39:51 training: 16384 / 105000
20240729-01:39:51 training: 16896 / 105000
20240729-01:39:51 training: 17408 / 105000
20240729-01:39:52 training: 17920 / 105000
20240729-01:39:52 training: 18432 / 105000
20240729-01:39:52 training: 18944 / 105000
20240729-01:39:52 training: 19456 / 105000
20240729-01:39:52 training: 19968 / 105000
20240729-01:39:52 training: 20480 / 105000
20240729-01:39:53 training: 20992 / 105000
20240729-01:39:53 training: 21504 / 105000
20240729-01:39:53 training: 22016 / 105000
20240729-01:39:53 training: 22528 / 105000
20240729-01:39:53 training: 23040 / 105000
20240729-01:39:54 training: 23552 / 105000
20240729-01:39:54 training: 24064 / 105000
20240729-01:39:54 training: 24576 / 105000
20240729-01:39:54 training: 25088 / 105000
20240729-01:39:54 training: 25600 / 105000
20240729-01:39:55 training: 26112 / 105000
20240729-01:39:55 training: 26624 / 105000
20240729-01:39:55 training: 27136 / 105000
20240729-01:39:55 training: 27648 / 105000
20240729-01:39:55 training: 28160 / 105000
20240729-01:39:55 training: 28672 / 105000
20240729-01:39:56 training: 29184 / 105000
20240729-01:39:56 training: 29696 / 105000
20240729-01:39:56 training: 30208 / 105000
20240729-01:39:56 training: 30720 / 105000
20240729-01:39:56 training: 31232 / 105000
20240729-01:39:57 training: 31744 / 105000
20240729-01:39:57 training: 32256 / 105000
20240729-01:39:57 training: 32768 / 105000
20240729-01:39:57 training: 33280 / 105000
20240729-01:39:57 training: 33792 / 105000
20240729-01:39:57 training: 34304 / 105000
20240729-01:39:58 training: 34816 / 105000
20240729-01:39:58 training: 35328 / 105000
20240729-01:39:58 training: 35840 / 105000
20240729-01:39:58 training: 36352 / 105000
20240729-01:39:58 training: 36864 / 105000
20240729-01:39:59 training: 37376 / 105000
20240729-01:39:59 training: 37888 / 105000
20240729-01:39:59 training: 38400 / 105000
20240729-01:39:59 training: 38912 / 105000
20240729-01:39:59 training: 39424 / 105000
20240729-01:40:00 training: 39936 / 105000
20240729-01:40:00 training: 40448 / 105000
20240729-01:40:00 training: 40960 / 105000
20240729-01:40:00 training: 41472 / 105000
20240729-01:40:00 training: 41984 / 105000
20240729-01:40:00 training: 42496 / 105000
20240729-01:40:01 training: 43008 / 105000
20240729-01:40:01 training: 43520 / 105000
20240729-01:40:01 training: 44032 / 105000
20240729-01:40:01 training: 44544 / 105000
20240729-01:40:01 training: 45056 / 105000
20240729-01:40:02 training: 45568 / 105000
20240729-01:40:02 training: 46080 / 105000
20240729-01:40:02 training: 46592 / 105000
20240729-01:40:02 training: 47104 / 105000
20240729-01:40:02 training: 47616 / 105000
20240729-01:40:02 training: 48128 / 105000
20240729-01:40:03 training: 48640 / 105000
20240729-01:40:03 training: 49152 / 105000
20240729-01:40:03 training: 49664 / 105000
20240729-01:40:03 training: 50176 / 105000
20240729-01:40:03 training: 50688 / 105000
20240729-01:40:04 training: 51200 / 105000
20240729-01:40:04 training: 51712 / 105000
20240729-01:40:04 training: 52224 / 105000
20240729-01:40:04 training: 52736 / 105000
20240729-01:40:04 training: 53248 / 105000
20240729-01:40:04 training: 53760 / 105000
20240729-01:40:05 training: 54272 / 105000
20240729-01:40:05 training: 54784 / 105000
20240729-01:40:05 training: 55296 / 105000
20240729-01:40:05 training: 55808 / 105000
20240729-01:40:05 training: 56320 / 105000
20240729-01:40:06 training: 56832 / 105000
20240729-01:40:06 training: 57344 / 105000
20240729-01:40:06 training: 57856 / 105000
20240729-01:40:06 training: 58368 / 105000
20240729-01:40:06 training: 58880 / 105000
20240729-01:40:07 training: 59392 / 105000
20240729-01:40:07 training: 59904 / 105000
20240729-01:40:07 training: 60416 / 105000
20240729-01:40:07 training: 60928 / 105000
20240729-01:40:07 training: 61440 / 105000
20240729-01:40:07 training: 61952 / 105000
20240729-01:40:08 training: 62464 / 105000
20240729-01:40:08 training: 62976 / 105000
20240729-01:40:08 training: 63488 / 105000
20240729-01:40:08 training: 64000 / 105000
20240729-01:40:08 training: 64512 / 105000
20240729-01:40:09 training: 65024 / 105000
20240729-01:40:09 training: 65536 / 105000
20240729-01:40:09 training: 66048 / 105000
20240729-01:40:09 training: 66560 / 105000
20240729-01:40:09 training: 67072 / 105000
20240729-01:40:10 training: 67584 / 105000
20240729-01:40:10 training: 68096 / 105000
20240729-01:40:10 training: 68608 / 105000
20240729-01:40:10 training: 69120 / 105000
20240729-01:40:10 training: 69632 / 105000
20240729-01:40:11 training: 70144 / 105000
20240729-01:40:11 training: 70656 / 105000
20240729-01:40:11 training: 71168 / 105000
20240729-01:40:11 training: 71680 / 105000
20240729-01:40:11 training: 72192 / 105000
20240729-01:40:11 training: 72704 / 105000
20240729-01:40:12 training: 73216 / 105000
20240729-01:40:12 training: 73728 / 105000
20240729-01:40:12 training: 74240 / 105000
20240729-01:40:12 training: 74752 / 105000
20240729-01:40:12 training: 75264 / 105000
20240729-01:40:13 training: 75776 / 105000
20240729-01:40:13 training: 76288 / 105000
20240729-01:40:13 training: 76800 / 105000
20240729-01:40:13 training: 77312 / 105000
20240729-01:40:13 training: 77824 / 105000
20240729-01:40:14 training: 78336 / 105000
20240729-01:40:14 training: 78848 / 105000
20240729-01:40:14 training: 79360 / 105000
20240729-01:40:14 training: 79872 / 105000
20240729-01:40:14 training: 80384 / 105000
20240729-01:40:14 training: 80896 / 105000
20240729-01:40:15 training: 81408 / 105000
20240729-01:40:15 training: 81920 / 105000
20240729-01:40:15 training: 82432 / 105000
20240729-01:40:15 training: 82944 / 105000
20240729-01:40:15 training: 83456 / 105000
20240729-01:40:16 training: 83968 / 105000
20240729-01:40:16 training: 84480 / 105000
20240729-01:40:16 training: 84992 / 105000
20240729-01:40:16 training: 85504 / 105000
20240729-01:40:16 training: 86016 / 105000
20240729-01:40:16 training: 86528 / 105000
20240729-01:40:17 training: 87040 / 105000
20240729-01:40:17 training: 87552 / 105000
20240729-01:40:17 training: 88064 / 105000
20240729-01:40:17 training: 88576 / 105000
20240729-01:40:17 training: 89088 / 105000
20240729-01:40:18 training: 89600 / 105000
20240729-01:40:18 training: 90112 / 105000
20240729-01:40:18 training: 90624 / 105000
20240729-01:40:18 training: 91136 / 105000
20240729-01:40:18 training: 91648 / 105000
20240729-01:40:18 training: 92160 / 105000
20240729-01:40:19 training: 92672 / 105000
20240729-01:40:19 training: 93184 / 105000
20240729-01:40:19 training: 93696 / 105000
20240729-01:40:19 training: 94208 / 105000
20240729-01:40:19 training: 94720 / 105000
20240729-01:40:20 training: 95232 / 105000
20240729-01:40:20 training: 95744 / 105000
20240729-01:40:20 training: 96256 / 105000
20240729-01:40:20 training: 96768 / 105000
20240729-01:40:20 training: 97280 / 105000
20240729-01:40:21 training: 97792 / 105000
20240729-01:40:21 training: 98304 / 105000
20240729-01:40:21 training: 98816 / 105000
20240729-01:40:21 training: 99328 / 105000
20240729-01:40:21 training: 99840 / 105000
20240729-01:40:22 training: 100352 / 105000
20240729-01:40:22 training: 100864 / 105000
20240729-01:40:22 training: 101376 / 105000
20240729-01:40:22 training: 101888 / 105000
20240729-01:40:22 training: 102400 / 105000
20240729-01:40:22 training: 102912 / 105000
20240729-01:40:23 training: 103424 / 105000
20240729-01:40:23 training: 103936 / 105000
20240729-01:40:23 training: 104448 / 105000
20240729-01:40:23 training: 104960 / 105000
20240729-01:40:23 training: 105000 / 105000
20240729-01:40:23     total_loss: 7.4435 time: 0m 39s
20240729-01:40:23 Test Epoch: 74 ...
20240729-01:40:51     ave: 99.1833
20240729-01:40:51 Saving checkpoint: 74
20240729-01:40:51 Train Epoch: 75/80 ...
20240729-01:40:52 training: 512 / 105000
20240729-01:40:53 training: 1024 / 105000
20240729-01:40:53 training: 1536 / 105000
20240729-01:40:53 training: 2048 / 105000
20240729-01:40:53 training: 2560 / 105000
20240729-01:40:53 training: 3072 / 105000
20240729-01:40:53 training: 3584 / 105000
20240729-01:40:54 training: 4096 / 105000
20240729-01:40:54 training: 4608 / 105000
20240729-01:40:54 training: 5120 / 105000
20240729-01:40:54 training: 5632 / 105000
20240729-01:40:54 training: 6144 / 105000
20240729-01:40:55 training: 6656 / 105000
20240729-01:40:55 training: 7168 / 105000
20240729-01:40:55 training: 7680 / 105000
20240729-01:40:55 training: 8192 / 105000
20240729-01:40:55 training: 8704 / 105000
20240729-01:40:55 training: 9216 / 105000
20240729-01:40:56 training: 9728 / 105000
20240729-01:40:56 training: 10240 / 105000
20240729-01:40:56 training: 10752 / 105000
20240729-01:40:56 training: 11264 / 105000
20240729-01:40:56 training: 11776 / 105000
20240729-01:40:57 training: 12288 / 105000
20240729-01:40:57 training: 12800 / 105000
20240729-01:40:57 training: 13312 / 105000
20240729-01:40:57 training: 13824 / 105000
20240729-01:40:57 training: 14336 / 105000
20240729-01:40:57 training: 14848 / 105000
20240729-01:40:58 training: 15360 / 105000
20240729-01:40:58 training: 15872 / 105000
20240729-01:40:58 training: 16384 / 105000
20240729-01:40:58 training: 16896 / 105000
20240729-01:40:58 training: 17408 / 105000
20240729-01:40:59 training: 17920 / 105000
20240729-01:40:59 training: 18432 / 105000
20240729-01:40:59 training: 18944 / 105000
20240729-01:40:59 training: 19456 / 105000
20240729-01:40:59 training: 19968 / 105000
20240729-01:40:59 training: 20480 / 105000
20240729-01:41:00 training: 20992 / 105000
20240729-01:41:00 training: 21504 / 105000
20240729-01:41:00 training: 22016 / 105000
20240729-01:41:00 training: 22528 / 105000
20240729-01:41:00 training: 23040 / 105000
20240729-01:41:01 training: 23552 / 105000
20240729-01:41:01 training: 24064 / 105000
20240729-01:41:01 training: 24576 / 105000
20240729-01:41:01 training: 25088 / 105000
20240729-01:41:01 training: 25600 / 105000
20240729-01:41:01 training: 26112 / 105000
20240729-01:41:02 training: 26624 / 105000
20240729-01:41:02 training: 27136 / 105000
20240729-01:41:02 training: 27648 / 105000
20240729-01:41:02 training: 28160 / 105000
20240729-01:41:02 training: 28672 / 105000
20240729-01:41:03 training: 29184 / 105000
20240729-01:41:03 training: 29696 / 105000
20240729-01:41:03 training: 30208 / 105000
20240729-01:41:03 training: 30720 / 105000
20240729-01:41:03 training: 31232 / 105000
20240729-01:41:04 training: 31744 / 105000
20240729-01:41:04 training: 32256 / 105000
20240729-01:41:04 training: 32768 / 105000
20240729-01:41:04 training: 33280 / 105000
20240729-01:41:04 training: 33792 / 105000
20240729-01:41:04 training: 34304 / 105000
20240729-01:41:05 training: 34816 / 105000
20240729-01:41:05 training: 35328 / 105000
20240729-01:41:05 training: 35840 / 105000
20240729-01:41:05 training: 36352 / 105000
20240729-01:41:05 training: 36864 / 105000
20240729-01:41:06 training: 37376 / 105000
20240729-01:41:06 training: 37888 / 105000
20240729-01:41:06 training: 38400 / 105000
20240729-01:41:06 training: 38912 / 105000
20240729-01:41:06 training: 39424 / 105000
20240729-01:41:06 training: 39936 / 105000
20240729-01:41:07 training: 40448 / 105000
20240729-01:41:07 training: 40960 / 105000
20240729-01:41:07 training: 41472 / 105000
20240729-01:41:07 training: 41984 / 105000
20240729-01:41:07 training: 42496 / 105000
20240729-01:41:08 training: 43008 / 105000
20240729-01:41:08 training: 43520 / 105000
20240729-01:41:08 training: 44032 / 105000
20240729-01:41:08 training: 44544 / 105000
20240729-01:41:08 training: 45056 / 105000
20240729-01:41:08 training: 45568 / 105000
20240729-01:41:09 training: 46080 / 105000
20240729-01:41:09 training: 46592 / 105000
20240729-01:41:09 training: 47104 / 105000
20240729-01:41:09 training: 47616 / 105000
20240729-01:41:09 training: 48128 / 105000
20240729-01:41:10 training: 48640 / 105000
20240729-01:41:10 training: 49152 / 105000
20240729-01:41:10 training: 49664 / 105000
20240729-01:41:10 training: 50176 / 105000
20240729-01:41:10 training: 50688 / 105000
20240729-01:41:10 training: 51200 / 105000
20240729-01:41:11 training: 51712 / 105000
20240729-01:41:11 training: 52224 / 105000
20240729-01:41:11 training: 52736 / 105000
20240729-01:41:11 training: 53248 / 105000
20240729-01:41:11 training: 53760 / 105000
20240729-01:41:12 training: 54272 / 105000
20240729-01:41:12 training: 54784 / 105000
20240729-01:41:12 training: 55296 / 105000
20240729-01:41:12 training: 55808 / 105000
20240729-01:41:12 training: 56320 / 105000
20240729-01:41:12 training: 56832 / 105000
20240729-01:41:13 training: 57344 / 105000
20240729-01:41:13 training: 57856 / 105000
20240729-01:41:13 training: 58368 / 105000
20240729-01:41:13 training: 58880 / 105000
20240729-01:41:13 training: 59392 / 105000
20240729-01:41:14 training: 59904 / 105000
20240729-01:41:14 training: 60416 / 105000
20240729-01:41:14 training: 60928 / 105000
20240729-01:41:14 training: 61440 / 105000
20240729-01:41:14 training: 61952 / 105000
20240729-01:41:14 training: 62464 / 105000
20240729-01:41:15 training: 62976 / 105000
20240729-01:41:15 training: 63488 / 105000
20240729-01:41:15 training: 64000 / 105000
20240729-01:41:15 training: 64512 / 105000
20240729-01:41:15 training: 65024 / 105000
20240729-01:41:16 training: 65536 / 105000
20240729-01:41:16 training: 66048 / 105000
20240729-01:41:16 training: 66560 / 105000
20240729-01:41:16 training: 67072 / 105000
20240729-01:41:16 training: 67584 / 105000
20240729-01:41:16 training: 68096 / 105000
20240729-01:41:17 training: 68608 / 105000
20240729-01:41:17 training: 69120 / 105000
20240729-01:41:17 training: 69632 / 105000
20240729-01:41:17 training: 70144 / 105000
20240729-01:41:17 training: 70656 / 105000
20240729-01:41:18 training: 71168 / 105000
20240729-01:41:18 training: 71680 / 105000
20240729-01:41:18 training: 72192 / 105000
20240729-01:41:18 training: 72704 / 105000
20240729-01:41:18 training: 73216 / 105000
20240729-01:41:18 training: 73728 / 105000
20240729-01:41:19 training: 74240 / 105000
20240729-01:41:19 training: 74752 / 105000
20240729-01:41:19 training: 75264 / 105000
20240729-01:41:19 training: 75776 / 105000
20240729-01:41:19 training: 76288 / 105000
20240729-01:41:20 training: 76800 / 105000
20240729-01:41:20 training: 77312 / 105000
20240729-01:41:20 training: 77824 / 105000
20240729-01:41:20 training: 78336 / 105000
20240729-01:41:20 training: 78848 / 105000
20240729-01:41:20 training: 79360 / 105000
20240729-01:41:21 training: 79872 / 105000
20240729-01:41:21 training: 80384 / 105000
20240729-01:41:21 training: 80896 / 105000
20240729-01:41:21 training: 81408 / 105000
20240729-01:41:21 training: 81920 / 105000
20240729-01:41:22 training: 82432 / 105000
20240729-01:41:22 training: 82944 / 105000
20240729-01:41:22 training: 83456 / 105000
20240729-01:41:22 training: 83968 / 105000
20240729-01:41:22 training: 84480 / 105000
20240729-01:41:22 training: 84992 / 105000
20240729-01:41:23 training: 85504 / 105000
20240729-01:41:23 training: 86016 / 105000
20240729-01:41:23 training: 86528 / 105000
20240729-01:41:23 training: 87040 / 105000
20240729-01:41:23 training: 87552 / 105000
20240729-01:41:24 training: 88064 / 105000
20240729-01:41:24 training: 88576 / 105000
20240729-01:41:24 training: 89088 / 105000
20240729-01:41:24 training: 89600 / 105000
20240729-01:41:24 training: 90112 / 105000
20240729-01:41:25 training: 90624 / 105000
20240729-01:41:25 training: 91136 / 105000
20240729-01:41:25 training: 91648 / 105000
20240729-01:41:25 training: 92160 / 105000
20240729-01:41:25 training: 92672 / 105000
20240729-01:41:25 training: 93184 / 105000
20240729-01:41:26 training: 93696 / 105000
20240729-01:41:26 training: 94208 / 105000
20240729-01:41:26 training: 94720 / 105000
20240729-01:41:26 training: 95232 / 105000
20240729-01:41:26 training: 95744 / 105000
20240729-01:41:27 training: 96256 / 105000
20240729-01:41:27 training: 96768 / 105000
20240729-01:41:27 training: 97280 / 105000
20240729-01:41:27 training: 97792 / 105000
20240729-01:41:27 training: 98304 / 105000
20240729-01:41:27 training: 98816 / 105000
20240729-01:41:28 training: 99328 / 105000
20240729-01:41:28 training: 99840 / 105000
20240729-01:41:28 training: 100352 / 105000
20240729-01:41:28 training: 100864 / 105000
20240729-01:41:28 training: 101376 / 105000
20240729-01:41:29 training: 101888 / 105000
20240729-01:41:29 training: 102400 / 105000
20240729-01:41:29 training: 102912 / 105000
20240729-01:41:29 training: 103424 / 105000
20240729-01:41:29 training: 103936 / 105000
20240729-01:41:29 training: 104448 / 105000
20240729-01:41:30 training: 104960 / 105000
20240729-01:41:30 training: 105000 / 105000
20240729-01:41:30     total_loss: 6.6995 time: 0m 38s
20240729-01:41:30 Saving checkpoint: 75
20240729-01:41:30 Train Epoch: 76/80 ...
20240729-01:41:31 training: 512 / 105000
20240729-01:41:31 training: 1024 / 105000
20240729-01:41:31 training: 1536 / 105000
20240729-01:41:31 training: 2048 / 105000
20240729-01:41:32 training: 2560 / 105000
20240729-01:41:32 training: 3072 / 105000
20240729-01:41:32 training: 3584 / 105000
20240729-01:41:32 training: 4096 / 105000
20240729-01:41:32 training: 4608 / 105000
20240729-01:41:32 training: 5120 / 105000
20240729-01:41:33 training: 5632 / 105000
20240729-01:41:33 training: 6144 / 105000
20240729-01:41:33 training: 6656 / 105000
20240729-01:41:33 training: 7168 / 105000
20240729-01:41:33 training: 7680 / 105000
20240729-01:41:34 training: 8192 / 105000
20240729-01:41:34 training: 8704 / 105000
20240729-01:41:34 training: 9216 / 105000
20240729-01:41:34 training: 9728 / 105000
20240729-01:41:34 training: 10240 / 105000
20240729-01:41:34 training: 10752 / 105000
20240729-01:41:35 training: 11264 / 105000
20240729-01:41:35 training: 11776 / 105000
20240729-01:41:35 training: 12288 / 105000
20240729-01:41:35 training: 12800 / 105000
20240729-01:41:35 training: 13312 / 105000
20240729-01:41:36 training: 13824 / 105000
20240729-01:41:36 training: 14336 / 105000
20240729-01:41:36 training: 14848 / 105000
20240729-01:41:36 training: 15360 / 105000
20240729-01:41:36 training: 15872 / 105000
20240729-01:41:36 training: 16384 / 105000
20240729-01:41:37 training: 16896 / 105000
20240729-01:41:37 training: 17408 / 105000
20240729-01:41:37 training: 17920 / 105000
20240729-01:41:37 training: 18432 / 105000
20240729-01:41:37 training: 18944 / 105000
20240729-01:41:38 training: 19456 / 105000
20240729-01:41:38 training: 19968 / 105000
20240729-01:41:38 training: 20480 / 105000
20240729-01:41:38 training: 20992 / 105000
20240729-01:41:38 training: 21504 / 105000
20240729-01:41:38 training: 22016 / 105000
20240729-01:41:39 training: 22528 / 105000
20240729-01:41:39 training: 23040 / 105000
20240729-01:41:39 training: 23552 / 105000
20240729-01:41:39 training: 24064 / 105000
20240729-01:41:39 training: 24576 / 105000
20240729-01:41:40 training: 25088 / 105000
20240729-01:41:40 training: 25600 / 105000
20240729-01:41:40 training: 26112 / 105000
20240729-01:41:40 training: 26624 / 105000
20240729-01:41:40 training: 27136 / 105000
20240729-01:41:40 training: 27648 / 105000
20240729-01:41:41 training: 28160 / 105000
20240729-01:41:41 training: 28672 / 105000
20240729-01:41:41 training: 29184 / 105000
20240729-01:41:41 training: 29696 / 105000
20240729-01:41:41 training: 30208 / 105000
20240729-01:41:42 training: 30720 / 105000
20240729-01:41:42 training: 31232 / 105000
20240729-01:41:42 training: 31744 / 105000
20240729-01:41:42 training: 32256 / 105000
20240729-01:41:42 training: 32768 / 105000
20240729-01:41:43 training: 33280 / 105000
